x,y,s,id,cnt
10240,54272,1024,1,3195
8192,53248,2048,1,3195
11264,55296,1024,1,3195
10240,55296,1024,1,3195
11264,56320,1024,1,3195
10240,56320,1024,1,3195
8192,55296,2048,1,3195
12288,53248,1024,1,3195
13312,54272,512,1,3195
12288,54272,1024,1,3195
15520,56864,32,2,3195
14592,56320,256,1,3195
13312,55808,512,1,3195
13824,55808,512,1,3195
12288,55296,1024,1,3195
12288,56320,1024,1,3195
6144,57344,2048,1,3195
4096,57344,2048,1,3195
6144,59392,2048,1,3195
4096,59392,2048,1,3195
0,61440,4096,1,3195
6144,61440,2048,1,3195
4096,61440,2048,1,3195
4096,63488,2048,1,3195
11264,57344,1024,1,3195
10240,57344,1024,1,3195
11264,58368,1024,1,3195
10240,58368,1024,1,3195
8192,57344,2048,1,3195
11264,59392,1024,1,3195
10240,59392,1024,1,3195
11264,60416,1024,1,3195
10240,60416,1024,1,3195
8192,59392,2048,1,3195
13824,57344,512,1,3195
13312,57856,512,1,3195
12288,57344,1024,1,3195
13312,58368,512,1,3195
12288,58368,1024,1,3195
13312,59904,512,1,3195
12288,59392,1024,1,3195
12288,60416,1024,1,3195
11264,61440,1024,1,3195
10240,61440,1024,1,3195
8192,61440,2048,1,3195
12288,62464,1024,1,3195
19456,49152,1024,2,3195
18432,49152,1024,2,3195
19456,50176,1024,2,3195
18432,50176,1024,2,3195
17408,49152,1024,2,3195
16384,49152,512,2,3195
16896,49152,512,2,3195
16384,49664,512,2,3195
16896,49664,512,2,3195
17408,50176,1024,2,3195
16384,50176,512,2,3195
16896,50176,512,2,3195
16384,50688,512,2,3195
16896,50688,512,2,3195
19456,51200,1024,2,3195
18432,51200,1024,2,3195
19456,52224,1024,2,3195
18432,52224,1024,2,3195
17408,51200,1024,2,3195
16384,51712,512,2,3195
16896,51712,512,2,3195
17920,52224,512,2,3195
22528,49152,2048,2,3195
20480,49152,2048,2,3195
22528,51200,2048,2,3195
20480,51200,2048,2,3195
20480,53248,2048,2,3195
32768,32768,4096,2,32
36864,32768,4096,2,32
32768,36864,4096,2,32
40960,32768,2048,2,32
57344,40960,8192,3,1474
45056,57344,4096,3,1474
40960,61440,4096,3,1474
45056,61440,4096,3,1474
49152,49152,16384,3,1474
0,0,4096,1,3288
4096,2048,2048,1,3288
0,4096,4096,1,3288
6144,4096,2048,1,3288
6144,6144,2048,1,3288
4096,6144,2048,1,3288
10240,5888,256,1,3288
9216,5632,512,1,3288
8192,5120,1024,1,3288
11776,6656,256,2,3288
10240,6400,256,1,3288
11264,7296,128,2,3288
11392,7936,128,2,3288
11392,7808,128,2,3288
11776,7680,256,2,3288
10240,7424,256,1,3288
10496,7424,256,1,3288
11104,7232,32,2,3288
10240,7936,256,1,3288
10496,7936,256,1,3288
10240,7680,256,1,3288
10496,7680,256,1,3288
11200,7936,64,2,3288
9216,6144,512,1,3288
9216,6656,512,1,3288
8192,6144,1024,1,3288
9216,7168,512,1,3288
9728,7168,512,1,3288
9216,7680,512,1,3288
9728,7680,512,1,3288
8192,7168,1024,1,3288
12800,7680,512,2,3288
0,8192,4096,1,3288
6144,8192,2048,1,3288
4096,8192,2048,1,3288
6144,10240,2048,1,3288
4096,10240,2048,1,3288
4096,12288,4096,1,3288
11392,8192,128,2,3288
11520,8192,256,2,3288
11776,8448,256,2,3288
11520,8960,128,2,3288
11328,8768,64,2,3288
11520,8704,128,2,3288
11776,8704,256,2,3288
10240,8448,256,1,3288
10496,8448,256,1,3288
10240,8192,256,1,3288
10496,8192,256,1,3288
10880,8576,128,1,3288
11088,8688,16,1,3288
11232,8576,32,2,3288
10752,8320,128,1,3288
10240,8704,512,1,3288
11232,9088,32,2,3288
11328,9536,64,2,3288
11648,9600,128,2,3288
11776,9472,256,2,3288
11328,10112,32,2,3288
11648,9984,128,2,3288
11776,9984,256,2,3288
12032,9728,256,2,3288
10240,9216,512,1,3288
11232,9280,32,2,3288
11136,9408,32,1,3288
10240,9728,512,1,3288
10752,9984,256,1,3288
11232,10036,4,1,3288
11008,10112,128,1,3288
11008,9728,128,1,3288
11008,9856,128,1,3288
9216,8192,1024,1,3288
8192,8192,1024,1,3288
9216,9216,1024,1,3288
8192,9216,1024,1,3288
11392,10560,64,2,3288
11266,10295,1,1,3288
11328,10304,32,2,3288
11648,10368,128,2,3288
11776,10240,256,2,3288
12032,10240,256,2,3288
11392,10752,32,2,3288
11424,10912,32,2,3288
10240,10240,512,1,3288
10752,10496,256,1,3288
11232,10560,32,1,3288
11008,10624,128,1,3288
11200,10656,32,1,3288
10752,10240,256,1,3288
11136,10368,64,1,3288
11200,10368,32,1,3288
10240,10752,512,1,3288
11008,11008,128,1,3288
11008,11136,128,1,3288
10752,10752,256,1,3288
11136,10752,64,1,3288
11520,11328,64,2,3288
11584,11456,64,2,3288
12032,11264,256,2,3288
10240,11264,512,1,3288
10752,11520,256,1,3288
10752,11264,256,1,3288
10240,11776,512,1,3288
10752,12032,256,1,3288
11008,11776,256,1,3288
9216,10240,1024,1,3288
8192,10240,1024,1,3288
9216,11264,1024,1,3288
8192,11264,1024,1,3288
12288,8192,512,2,3288
12288,8704,512,2,3288
15360,10240,1024,2,3288
15360,11264,1024,2,3288
14336,11264,1024,2,3288
12800,10240,512,2,3288
12800,10752,512,2,3288
11584,12800,64,2,3288
11648,12992,64,2,3288
10240,12288,512,1,3288
10752,12288,256,1,3288
10240,12800,512,1,3288
10752,12800,512,1,3288
11392,13696,128,1,3288
12032,13568,256,2,3288
10240,13824,512,1,3288
10752,13824,512,1,3288
8192,12288,2048,1,3288
8192,14336,2048,1,3288
15360,12288,1024,2,3288
14336,12288,1024,2,3288
15360,13312,1024,2,3288
14336,13312,1024,2,3288
12288,12288,512,2,3288
13312,13312,1024,2,3288
14336,14336,2048,2,3288
13312,14336,1024,2,3288
13312,15360,1024,2,3288
18432,8192,2048,2,3288
16384,8192,2048,2,3288
18432,10240,2048,2,3288
16384,10240,2048,2,3288
20480,8192,4096,2,3288
18432,12288,2048,2,3288
16384,12288,2048,2,3288
18432,14336,2048,2,3288
16384,14336,2048,2,3288
20480,12288,4096,2,3288
24576,8192,4096,2,3288
30720,10240,2048,2,3288
28672,10240,2048,2,3288
24576,12288,4096,2,3288
28672,12288,4096,2,3288
14336,16384,2048,2,3288
13312,16384,1024,2,3288
13312,17408,1024,2,3288
18432,16384,2048,2,3288
16384,16384,2048,2,3288
18432,18432,2048,2,3288
16384,18432,2048,2,3288
20480,16384,4096,2,3288
24576,16384,8192,2,3288
33792,0,1024,0,2202
34816,0,2048,0,2202
36864,0,4096,0,2202
40960,0,4096,0,2202
45056,0,4096,0,2202
40960,4096,4096,0,2202
45056,4096,4096,0,2202
45056,8192,4096,0,2202
49152,0,8192,0,2202
57344,0,8192,0,2202
49152,8192,8192,0,2202
57344,8192,8192,0,2202
57344,16384,8192,0,2202
45056,4096,4096,0,3261
35840,10240,1024,0,3261
34816,10240,512,0,3261
35840,11264,1024,0,3261
34944,12032,128,0,3261
34240,11328,64,2,3261
32768,11264,1024,2,3261
38912,10240,2048,0,3261
36864,10240,2048,0,3261
35840,12288,512,0,3261
36352,12288,512,0,3261
35840,12800,512,0,3261
36352,12800,512,0,3261
35008,12416,64,0,3261
35328,12544,256,0,3261
35072,13184,64,2,3261
34816,12800,128,2,3261
35584,13056,256,0,3261
35584,12800,256,0,3261
35840,13568,256,0,3261
36096,13568,256,0,3261
35840,13312,256,0,3261
36352,13312,512,0,3261
36096,14080,256,0,3261
35840,13824,256,0,3261
36096,13824,256,0,3261
36352,13824,512,0,3261
35072,13568,256,2,3261
34816,13312,256,2,3261
35200,13440,64,2,3261
35392,13760,64,2,3261
35712,13568,128,0,3261
35520,13440,64,0,3261
35584,13312,256,0,3261
34816,13824,512,2,3261
35328,14080,256,2,3261
35776,14144,64,0,3261
35696,14160,16,0,3261
35584,14208,64,2,3261
35648,14240,32,2,3261
35648,13888,64,0,3261
35648,13952,32,0,3261
34560,12416,128,2,3261
33792,12800,512,2,3261
34304,12800,512,2,3261
33792,13312,1024,2,3261
32768,13312,1024,2,3261
35872,14624,16,2,3261
35896,14592,8,0,3261
35840,14720,64,2,3261
35840,14784,64,2,3261
36224,14592,128,0,3261
36096,14592,128,0,3261
36096,14720,128,0,3261
35968,14464,128,0,3261
36096,14336,256,0,3261
36352,14336,512,0,3261
35968,15104,128,2,3261
35840,15104,128,2,3261
35968,15232,128,2,3261
36288,15104,64,0,3261
36288,15168,64,0,3261
36288,15296,64,0,3261
36018,14886,2,0,3261
36016,14848,16,0,3261
36064,14912,32,0,3261
36064,15072,32,2,3261
35840,14976,128,2,3261
36224,14848,128,0,3261
36160,14912,64,0,3261
36224,14976,128,0,3261
36112,15008,16,0,3261
36160,15040,64,0,3261
36480,15104,128,0,3261
36480,15232,128,0,3261
36352,15232,128,0,3261
36608,15104,256,0,3261
36352,14848,256,0,3261
36608,14848,256,0,3261
34816,14336,512,2,3261
35328,14592,256,2,3261
35584,14592,256,2,3261
35328,14336,256,2,3261
35712,14464,64,2,3261
35584,14464,128,2,3261
34816,14848,512,2,3261
35328,14848,512,2,3261
35840,15616,256,2,3261
36096,15616,128,2,3261
36224,15744,128,2,3261
35840,15360,256,2,3261
36224,15376,16,2,3261
36299,15492,1,0,3261
36312,15496,8,0,3261
36096,15488,128,2,3261
36544,15680,64,0,3261
36352,15664,16,2,3261
36736,15744,128,0,3261
36480,15360,128,0,3261
36480,15488,128,0,3261
36608,15360,256,0,3261
35840,15872,512,2,3261
36480,16128,64,2,3261
36544,16192,64,2,3261
36352,16128,128,2,3261
36480,16256,128,2,3261
36352,16256,128,2,3261
36736,16192,64,0,3261
36624,16128,16,0,3261
36800,16320,64,0,3261
36504,15952,4,2,3261
36480,16032,32,2,3261
36556,16036,4,0,3261
36576,16104,4,2,3261
36736,16000,128,0,3261
34816,15360,1024,2,3261
32768,14336,2048,2,3261
38912,12288,2048,0,3261
37888,12288,1024,0,3261
36864,12288,1024,0,3261
37888,13312,1024,0,3261
36864,13312,1024,0,3261
38912,14336,2048,0,3261
37888,14336,1024,0,3261
36864,14336,512,0,3261
37376,14336,512,0,3261
36864,14848,512,0,3261
37376,14848,512,0,3261
37888,15360,1024,0,3261
36864,15360,512,0,3261
37376,15360,512,0,3261
36864,16128,128,0,3261
36992,16256,128,0,3261
37120,16128,256,0,3261
36864,15872,256,0,3261
37120,15872,256,0,3261
37376,15872,512,0,3261
40960,8192,4096,0,3261
45056,8192,4096,0,3261
40960,12288,4096,0,3261
45056,12288,4096,0,3261
49152,0,8192,0,3261
57344,0,8192,0,3261
49152,8192,8192,0,3261
57344,8192,8192,0,3261
35840,16384,512,2,3261
36352,16640,256,2,3261
36832,16720,16,2,3261
36736,16640,64,2,3261
36736,16768,128,2,3261
36352,16384,256,2,3261
36608,16512,128,2,3261
35840,16896,512,2,3261
36352,16896,512,2,3261
34816,16384,1024,2,3261
35840,17408,1024,2,3261
34816,17408,1024,2,3261
32768,16384,2048,2,3261
34816,18432,2048,2,3261
32768,18432,2048,2,3261
39936,16384,1024,0,3261
38912,16384,1024,0,3261
39936,17408,1024,0,3261
38912,17408,1024,0,3261
37888,16384,1024,0,3261
37056,16832,64,0,3261
36880,16784,16,2,3261
36924,16816,4,0,3261
37120,16640,256,0,3261
36992,16384,128,0,3261
37120,16384,256,0,3261
37376,16384,512,0,3261
37056,17344,64,2,3261
36864,17280,128,2,3261
37184,17152,64,0,3261
37120,16896,128,0,3261
37376,17152,256,0,3261
37376,16896,256,0,3261
37888,17408,512,0,3261
38400,17408,512,0,3261
37888,17920,256,0,3261
38144,17920,256,0,3261
38400,17920,512,0,3261
37120,17792,128,2,3261
37120,17472,64,2,3261
37238,17505,1,0,3261
37328,17632,16,0,3261
37376,17728,32,0,3261
37504,17792,64,0,3261
37504,17408,128,0,3261
37632,17408,256,0,3261
36864,17920,512,2,3261
37408,17952,32,2,3261
38912,18432,1024,0,3261
38144,18432,256,0,3261
38400,18432,512,0,3261
37916,18972,4,2,3261
38272,18944,128,0,3261
38400,19200,256,0,3261
38656,19200,256,0,3261
36864,18432,512,2,3261
37632,18688,128,2,3261
38144,20224,256,2,3261
40960,16384,2048,0,3261
45056,16384,4096,0,3261
0,0,4096,1,353
4096,0,2048,1,353
0,4096,4096,1,353
4096,4096,2048,1,353
0,8192,4096,1,3772
4096,8192,2048,1,3772
4096,10240,2048,1,3772
6144,10240,2048,1,3772
0,12288,4096,1,3772
4096,12288,4096,1,3772
9216,11264,1024,1,3772
8192,11264,1024,1,3772
12032,10496,256,2,3772
11648,10752,128,2,3772
12032,11776,256,2,3772
10240,11264,512,1,3772
11136,11648,128,1,3772
10752,12032,256,1,3772
12800,11264,512,2,3772
14336,10240,1024,2,3772
8192,12288,2048,1,3772
12032,12544,256,2,3772
11616,13088,32,2,3772
11552,12960,32,2,3772
11456,12960,32,1,3772
11904,13184,128,2,3772
11776,12800,128,2,3772
10752,12288,256,1,3772
10240,12800,512,1,3772
10752,12800,512,1,3772
11264,13568,128,1,3772
11904,13568,128,2,3772
12032,13312,256,2,3772
11904,13312,128,2,3772
11632,14144,16,2,3772
11680,14080,32,2,3772
11264,14080,256,1,3772
11600,13872,8,2,3772
12032,14080,256,2,3772
12032,13824,256,2,3772
10240,13312,512,1,3772
10752,13312,512,1,3772
10240,13824,512,1,3772
10752,13824,512,1,3772
8192,14336,2048,1,3772
11696,14704,16,2,3772
11520,14784,64,1,3772
11744,14720,32,2,3772
11648,14816,16,1,3772
11744,14784,32,2,3772
11264,14592,256,1,3772
11696,14560,16,2,3772
11696,14528,16,2,3772
11264,14336,256,1,3772
12032,14592,256,2,3772
11840,14784,64,2,3772
11904,14720,128,2,3772
12032,14336,256,2,3772
11904,14464,128,2,3772
11744,15104,32,2,3772
11520,15232,128,1,3772
11696,15272,8,1,3772
11648,15232,32,1,3772
11264,15104,256,1,3772
11520,14912,64,1,3772
11728,15056,16,2,3772
11264,14848,256,1,3772
12032,15104,256,2,3772
11840,15168,64,2,3772
12032,14848,256,2,3772
11776,14848,64,2,3772
11840,14912,64,2,3772
11904,14848,128,2,3772
11776,14976,64,2,3772
10240,14336,1024,1,3772
11648,15616,64,1,3772
11520,15744,128,1,3772
11648,15808,64,1,3772
11264,15616,256,1,3772
11520,15360,128,1,3772
11648,15360,32,1,3772
11760,15504,16,2,3772
11264,15360,256,1,3772
12160,15616,128,2,3772
12160,15744,128,2,3772
12032,15488,128,2,3772
11904,15360,128,2,3772
11808,15520,32,2,3772
11840,15552,64,2,3772
11648,16192,64,1,3772
11520,16256,128,1,3772
11712,16256,64,1,3772
11264,16128,256,1,3772
11520,15872,128,1,3772
11264,15872,256,1,3772
12032,16256,128,2,3772
11872,16192,32,2,3772
11904,16128,64,2,3772
11968,16192,64,2,3772
11968,16320,64,2,3772
12032,15872,128,2,3772
12032,16000,128,2,3772
12160,16000,128,2,3772
11808,15872,32,2,3772
11968,15936,64,2,3772
10240,15360,1024,1,3772
13312,12288,1024,2,3772
12800,12288,512,2,3772
12288,12800,512,2,3772
13312,13312,1024,2,3772
12288,13312,512,2,3772
12288,13824,512,2,3772
12800,13824,512,2,3772
15360,12288,1024,2,3772
13312,14336,1024,2,3772
12544,14592,256,2,3772
12288,14592,256,2,3772
12288,14336,256,2,3772
12800,14336,512,2,3772
12544,15104,256,2,3772
12288,15104,256,2,3772
12544,14848,256,2,3772
12800,14848,512,2,3772
13312,15360,1024,2,3772
12544,15616,256,2,3772
12288,15616,256,2,3772
12544,15360,256,2,3772
12288,15360,256,2,3772
12800,15360,512,2,3772
12544,16128,256,2,3772
12288,16128,256,2,3772
12544,15872,256,2,3772
12288,15872,256,2,3772
12800,15872,512,2,3772
14336,14336,2048,2,3772
31744,7168,256,2,3772
16384,10240,2048,2,3772
18432,10240,2048,2,3772
20480,8192,4096,2,3772
16384,12288,2048,2,3772
18432,12288,2048,2,3772
16384,14336,2048,2,3772
18432,14336,2048,2,3772
20480,12288,4096,2,3772
24576,8192,4096,2,3772
28672,8192,2048,2,3772
30720,8192,1024,2,3772
31744,9216,1024,2,3772
30720,9216,1024,2,3772
28672,10240,2048,2,3772
30720,10240,2048,2,3772
24576,12288,4096,2,3772
28672,12288,4096,2,3772
0,16384,4096,1,3772
4096,16384,4096,1,3772
8192,16384,2048,1,3772
11520,16640,256,1,3772
11264,16640,256,1,3772
11648,16384,128,1,3772
11520,16512,128,1,3772
11648,16512,128,1,3772
11264,16384,256,1,3772
12032,16640,128,2,3772
12160,16640,128,2,3772
12032,16768,128,2,3772
11968,16640,64,2,3772
11854,16848,2,2,3772
11808,16800,32,1,3772
12032,16384,128,2,3772
12032,16512,128,2,3772
12160,16512,128,2,3772
11872,16384,32,2,3772
11904,16384,64,2,3772
11968,16576,64,2,3772
11520,17152,256,1,3772
11264,17152,256,1,3772
11520,16896,256,1,3772
12096,17344,64,2,3772
12032,17280,64,2,3772
11776,17344,64,1,3772
11888,17400,8,1,3772
11776,17280,64,1,3772
11936,17376,32,2,3772
12032,16896,128,2,3772
12160,16896,128,2,3772
11888,16992,16,2,3772
11852,16896,2,1,3772
11936,16960,32,2,3772
10240,16384,1024,1,3772
11264,17408,512,1,3772
12096,17728,64,2,3772
12160,17664,128,2,3772
12032,17792,64,2,3772
12160,17408,128,2,3772
12160,17536,128,2,3772
11776,17408,64,1,3772
12000,17504,32,2,3772
11264,17920,512,1,3772
11776,18176,128,1,3772
11776,18304,128,1,3772
11904,18304,64,1,3772
12032,18048,64,2,3772
10240,17408,1024,1,3772
8192,18432,2048,1,3772
11264,18432,512,1,3772
12000,18832,16,1,3772
11904,18496,64,1,3772
12016,18544,8,2,3772
11264,18944,512,1,3772
11776,18944,128,1,3772
11904,19072,128,1,3772
10240,18432,1024,1,3772
11264,19456,512,1,3772
12104,19496,8,2,3772
10240,19456,1024,1,3772
13312,16384,1024,2,3772
12544,16640,256,2,3772
12288,16640,256,2,3772
12544,16384,256,2,3772
12288,16384,256,2,3772
12800,16384,512,2,3772
12544,17152,256,2,3772
12288,17152,256,2,3772
12544,16896,256,2,3772
12288,16896,256,2,3772
12800,16896,512,2,3772
12544,17664,256,2,3772
12288,17664,256,2,3772
12544,17408,256,2,3772
12288,17408,256,2,3772
12800,17408,512,2,3772
12288,17920,256,2,3772
12800,17920,512,2,3772
14336,16384,2048,2,3772
13312,18432,1024,2,3772
12416,18816,128,2,3772
12544,18432,256,2,3772
12288,18432,256,2,3772
12800,18432,512,2,3772
12544,19200,256,2,3772
12800,18944,512,2,3772
14336,18432,2048,2,3772
16384,16384,2048,2,3772
18432,16384,2048,2,3772
16384,18432,2048,2,3772
18432,18432,2048,2,3772
20480,16384,4096,2,3772
24576,16384,8192,2,3772
34816,2048,2048,0,1616
36864,0,4096,0,1616
34816,4096,2048,0,1616
35840,6144,1024,0,1616
34816,6144,1024,0,1616
35840,7168,1024,0,1616
34816,7168,1024,0,1616
36864,4096,2048,0,1616
38912,4096,2048,0,1616
36864,6144,2048,0,1616
38912,6144,2048,0,1616
40960,0,4096,0,1616
45056,0,4096,0,1616
40960,4096,4096,0,1616
45056,4096,4096,0,1616
32768,9216,256,2,1616
32768,9728,512,2,1616
35840,8192,1024,0,1616
34816,8192,1024,0,1616
35840,9216,1024,0,1616
34816,9216,1024,0,1616
32768,10240,512,2,1616
32768,10752,512,2,1616
33792,11264,256,2,1616
32768,11264,1024,2,1616
35840,10240,1024,0,1616
35328,10240,512,0,1616
36864,8192,2048,0,1616
38912,8192,2048,0,1616
36864,10240,2048,0,1616
38912,10240,2048,0,1616
32768,12288,1024,2,1616
33792,13312,1024,2,1616
32768,13312,1024,2,1616
34816,13056,256,2,1616
32768,14336,2048,2,1616
40960,8192,4096,0,1616
49152,0,8192,0,1616
6144,2048,1024,1,3774
7168,3072,1024,1,3774
0,4096,4096,1,3774
6144,4096,2048,1,3774
4096,4096,2048,1,3774
6144,6144,2048,1,3774
4096,6144,2048,1,3774
8192,1024,1024,1,3774
11264,2304,256,2,3774
11776,2560,512,2,3774
11264,2560,256,2,3774
10880,2176,128,2,3774
11776,3072,512,2,3774
11264,3072,256,2,3774
11520,3328,256,2,3774
11776,3584,512,2,3774
11264,3584,256,2,3774
11264,3840,256,2,3774
11520,3840,256,2,3774
10880,3200,64,2,3774
11008,3072,128,2,3774
11008,3200,128,2,3774
10816,3328,64,2,3774
11136,3456,128,2,3774
10496,3264,64,1,3774
11136,3712,128,2,3774
11136,3840,128,2,3774
10240,3584,128,1,3774
10368,3712,128,1,3774
10648,3584,8,1,3774
10368,3840,128,1,3774
10240,3968,128,1,3774
10496,3840,64,1,3774
10744,4072,8,2,3774
9728,2560,256,1,3774
9216,2560,512,1,3774
8192,2048,1024,1,3774
9728,3072,256,1,3774
9216,3072,512,1,3774
9984,3840,256,1,3774
8192,3072,1024,1,3774
15360,3072,1024,2,3774
13312,2048,1024,2,3774
12800,2560,512,2,3774
13312,3072,1024,2,3774
12800,3072,512,2,3774
12288,3072,512,2,3774
12800,3584,512,2,3774
12288,3584,512,2,3774
11776,4096,512,2,3774
11264,4096,256,2,3774
11264,4352,256,2,3774
11520,4352,256,2,3774
11776,4608,512,2,3774
11264,4608,256,2,3774
11264,4864,128,2,3774
11392,4992,128,2,3774
10816,4288,32,2,3774
10944,4224,64,2,3774
11136,4096,128,2,3774
11136,4224,128,2,3774
10880,4544,64,2,3774
10240,4096,128,1,3774
10496,4288,64,1,3774
10240,4352,256,1,3774
10496,4480,128,1,3774
10944,4672,64,2,3774
10792,4840,4,2,3774
10944,4800,64,2,3774
11008,4608,128,2,3774
11136,4736,128,2,3774
10832,4928,16,2,3774
10824,5000,8,2,3774
11008,4864,64,2,3774
11072,4864,64,2,3774
11072,4928,64,2,3774
11136,4864,128,2,3774
11072,4992,64,2,3774
11136,4992,128,2,3774
10240,4608,256,1,3774
10720,4672,16,1,3774
10496,4736,128,1,3774
10240,4864,256,1,3774
10688,4928,32,1,3774
10496,4992,128,1,3774
11776,5120,512,2,3774
11392,5120,128,2,3774
11264,5248,128,2,3774
11520,5120,256,2,3774
11264,5376,128,2,3774
11392,5376,128,2,3774
11392,5504,128,2,3774
11520,5376,256,2,3774
11776,5632,256,2,3774
12032,5632,256,2,3774
11776,5888,256,2,3774
12032,5888,256,2,3774
11392,5632,128,2,3774
11392,5760,128,2,3774
11520,5632,256,2,3774
11264,6016,128,2,3774
11392,6016,128,2,3774
11520,5888,256,2,3774
10944,5184,64,2,3774
10944,5248,64,2,3774
11008,5248,64,2,3774
10944,5408,32,2,3774
10896,5472,16,2,3774
10976,5440,32,2,3774
10976,5504,32,2,3774
10944,5536,32,2,3774
11008,5440,64,2,3774
11072,5440,64,2,3774
11136,5504,128,2,3774
10240,5120,256,1,3774
10496,5120,128,1,3774
10624,5184,64,1,3774
10496,5248,128,1,3774
10240,5376,256,1,3774
10496,5376,128,1,3774
10624,5504,64,1,3774
10688,5568,64,1,3774
10896,5648,16,2,3774
10944,5792,32,2,3774
10912,5840,16,2,3774
11136,5632,128,2,3774
11136,5760,128,2,3774
10752,5952,64,1,3774
10752,6080,64,1,3774
10900,6044,4,2,3774
10976,6016,32,2,3774
11008,5952,64,2,3774
11072,5952,64,2,3774
11136,5888,128,2,3774
11040,6112,32,2,3774
11136,6016,128,2,3774
10240,5632,256,1,3774
10496,5632,128,1,3774
10624,5696,64,1,3774
10496,5760,128,1,3774
10624,5760,128,1,3774
10240,5888,256,1,3774
10624,5888,128,1,3774
10496,6016,128,1,3774
10624,6016,128,1,3774
9728,4096,256,1,3774
9984,4096,256,1,3774
9984,4352,256,1,3774
9216,4096,512,1,3774
9728,4608,512,1,3774
9216,4608,512,1,3774
8192,4096,1024,1,3774
9728,5120,512,1,3774
9216,5120,512,1,3774
9728,5632,512,1,3774
9216,5632,512,1,3774
8192,5120,1024,1,3774
12032,6144,256,2,3774
11776,6400,256,2,3774
12032,6400,256,2,3774
11264,6144,128,2,3774
11264,6272,128,2,3774
11392,6272,128,2,3774
11520,6144,256,2,3774
11264,6400,128,2,3774
11264,6528,128,2,3774
11392,6528,128,2,3774
11520,6400,256,2,3774
11776,6656,256,2,3774
12032,6656,256,2,3774
12032,6912,256,2,3774
11264,6656,128,2,3774
11392,6656,128,2,3774
11264,6784,128,2,3774
11392,6784,128,2,3774
11520,6656,256,2,3774
11264,7040,128,2,3774
11392,7040,128,2,3774
11520,6912,256,2,3774
10752,6272,64,1,3774
10816,6368,32,1,3774
11072,6144,64,2,3774
11136,6144,128,2,3774
11200,6272,64,2,3774
10752,6400,64,1,3774
10752,6464,64,1,3774
10912,6512,8,1,3774
10992,6512,16,2,3774
10816,6528,64,1,3774
10880,6624,32,1,3774
11008,6496,32,2,3774
11200,6400,64,2,3774
11136,6464,64,2,3774
11008,6528,32,2,3774
11072,6528,64,2,3774
10240,6144,256,1,3774
10496,6144,128,1,3774
10624,6144,128,1,3774
10496,6272,128,1,3774
10624,6272,128,1,3774
10240,6400,256,1,3774
10496,6400,128,1,3774
10496,6528,128,1,3774
10752,6656,64,1,3774
10880,6688,32,1,3774
10816,6784,64,1,3774
10752,6848,64,1,3774
10816,6848,64,1,3774
10962,6879,1,1,3774
11072,6656,64,2,3774
11040,6880,32,2,3774
10752,6912,64,1,3774
10816,6912,64,1,3774
10752,6976,64,1,3774
10912,6928,16,1,3774
11136,6912,64,2,3774
11024,7040,16,2,3774
11072,7072,32,2,3774
11040,7104,32,2,3774
11200,7040,64,2,3774
11136,7104,64,2,3774
10240,6656,256,1,3774
10624,6656,128,1,3774
10496,6784,128,1,3774
10624,6784,128,1,3774
10240,6912,256,1,3774
10496,6912,256,1,3774
11776,7168,256,2,3774
12032,7168,256,2,3774
11776,7424,256,2,3774
12032,7424,256,2,3774
11264,7168,128,2,3774
11392,7168,128,2,3774
11264,7296,128,2,3774
11392,7296,128,2,3774
11520,7168,256,2,3774
11264,7552,128,2,3774
11392,7552,128,2,3774
11520,7424,256,2,3774
12032,7680,256,2,3774
11776,7936,256,2,3774
12032,7936,256,2,3774
11392,7680,128,2,3774
11520,7680,256,2,3774
11328,8064,64,2,3774
11520,7936,256,2,3774
10752,7168,128,1,3774
10912,7168,32,1,3774
10880,7360,64,1,3774
11104,7200,32,2,3774
11200,7232,64,2,3774
10752,7424,128,1,3774
10944,7456,32,1,3774
10944,7488,32,1,3774
10976,7600,16,1,3774
10944,7648,32,1,3774
11104,7520,32,2,3774
11136,7552,64,2,3774
10240,7168,256,1,3774
10496,7168,256,1,3774
10240,7424,256,1,3774
10496,7424,256,1,3774
10752,7680,128,1,3774
10880,7744,64,1,3774
11028,7680,4,1,3774
11200,7680,64,2,3774
11136,7808,32,2,3774
11136,7872,32,2,3774
11024,7936,16,1,3774
11120,8064,16,2,3774
11200,8064,64,2,3774
10240,7680,256,1,3774
10496,7680,256,1,3774
10240,7936,256,1,3774
9728,6144,512,1,3774
9216,6144,512,1,3774
9728,6656,512,1,3774
9216,6656,512,1,3774
8192,6144,1024,1,3774
9728,7168,512,1,3774
9216,7168,512,1,3774
9728,7680,512,1,3774
9216,7680,512,1,3774
8192,7168,1024,1,3774
14336,4096,1024,2,3774
15360,5120,1024,2,3774
14336,5120,1024,2,3774
13312,4096,1024,2,3774
12800,4096,512,2,3774
12288,4096,512,2,3774
12800,4608,512,2,3774
12288,4608,512,2,3774
13312,5120,1024,2,3774
12800,5120,512,2,3774
12288,5120,512,2,3774
12800,5632,512,2,3774
12288,5632,512,2,3774
15360,6144,1024,2,3774
14336,6144,1024,2,3774
14336,7168,1024,2,3774
13312,6144,1024,2,3774
12800,6144,512,2,3774
12288,6144,512,2,3774
12800,6656,512,2,3774
12288,6656,512,2,3774
13312,7168,1024,2,3774
12800,7168,512,2,3774
12288,7168,512,2,3774
12800,7680,512,2,3774
